record_uid,subject_id,axis,rep_index,labelled_reps,detected_reps,push_duration_s,half,rise_fraction,progress_rate_per_s,dynamic_accel_rms_g,mean_abs_dynamic_accel_g,peak_dynamic_accel_g
singleonly_subject080_Chest_Press_(rack)_record0001,560,accel_x_g,9,15,14,0.74,second,0.5481948415171926,1.4816076797761961,0.07790202987715796,0.053410455724001944,0.17480217771114526
singleonly_subject080_Chest_Press_(rack)_record0001,560,accel_x_g,10,15,14,1.02,first,0.7982113511090719,1.5651202962922979,0.08666795752599095,0.0734628827483415,0.17417032990453707
singleonly_subject080_Chest_Press_(rack)_record0001,560,accel_x_g,10,15,14,1.02,second,0.20178864889092807,0.3956640174331923,0.1469111963432684,0.13839468244748868,0.2416480261961289
singleonly_subject080_Chest_Press_(rack)_record0001,560,accel_x_g,11,15,14,1.14,first,0.6136784714644685,1.0766288973060851,0.07361554230721055,0.06167641593978083,0.14230703806471312
singleonly_subject080_Chest_Press_(rack)_record0001,560,accel_x_g,11,15,14,1.14,second,0.3863215285355315,0.6777570676061956,0.15599461273713888,0.1482380059916448,0.21826053747081486
singleonly_subject080_Chest_Press_(rack)_record0001,560,accel_x_g,12,15,14,1.34,first,0.47325791487769636,0.7063550968323826,0.0660907747526088,0.04966639720046036,0.1374839042935111
singleonly_subject080_Chest_Press_(rack)_record0001,560,accel_x_g,12,15,14,1.34,second,0.5267420851223037,0.7861822166004532,0.15301352185542663,0.1402976810248548,0.24170595326533317
singleonly_subject080_Chest_Press_(rack)_record0001,560,accel_x_g,13,15,14,1.4,first,0.794571625279677,1.13510232182811,0.08369605745391709,0.06999973399011089,0.1663711331329314
singleonly_subject080_Chest_Press_(rack)_record0001,560,accel_x_g,13,15,14,1.4,second,0.20542837472032305,0.29346910674331866,0.1445279028391424,0.14141106759014402,0.20002565534271044
singleonly_subject080_Chest_Press_(rack)_record0001,560,accel_x_g,14,15,14,0.68,first,0.773375279711093,2.2746331756208615,0.08965972917374314,0.07305033751665505,0.18770518225035726
singleonly_subject080_Chest_Press_(rack)_record0001,560,accel_x_g,14,15,14,0.68,second,0.226624720288907,0.6665432949673735,0.08211555192056032,0.05543138895482371,0.2441062227143056
singleonly_subject081_Chest_Press_(rack)_record0001,536,accel_x_g,1,21,20,1.92,first,0.388494349154285,0.4046816137023802,0.06355374496655465,0.05088266297243175,0.19292983744272674
singleonly_subject081_Chest_Press_(rack)_record0001,536,accel_x_g,1,21,20,1.92,second,0.6115056508457151,0.6369850529642865,0.11322895986443392,0.09805065158182799,0.3164958235752724
singleonly_subject081_Chest_Press_(rack)_record0001,536,accel_x_g,2,21,20,1.46,first,0.5213584895729945,0.7141897117438281,0.08722920824313574,0.06895700063449575,0.280868617620056
singleonly_subject081_Chest_Press_(rack)_record0001,536,accel_x_g,2,21,20,1.46,second,0.47864151042700553,0.6556733019548021,0.13059352422530085,0.11612026608280225,0.2639878048983988
singleonly_subject081_Chest_Press_(rack)_record0001,536,accel_x_g,3,21,20,1.36,first,0.49169740775961157,0.7230844231758993,0.10681070045803179,0.08178520105131912,0.26224431084994304
singleonly_subject081_Chest_Press_(rack)_record0001,536,accel_x_g,3,21,20,1.36,second,0.5083025922403884,0.7475038121182183,0.13490587303179605,0.11637884772312454,0.2741904281557974
singleonly_subject081_Chest_Press_(rack)_record0001,536,accel_x_g,4,21,20,1.56,first,0.6466382502545623,0.8290233977622594,0.12434551537391762,0.09808245420483729,0.28519413897260226
singleonly_subject081_Chest_Press_(rack)_record0001,536,accel_x_g,4,21,20,1.56,second,0.35336174974543766,0.45302788428902263,0.13190021915266043,0.12540519644576453,0.2004611619013963
singleonly_subject081_Chest_Press_(rack)_record0001,536,accel_x_g,5,21,20,1.68,first,0.4789271368451266,0.5701513533870555,0.07064876368962504,0.056987897449382235,0.1926688979456006
singleonly_subject081_Chest_Press_(rack)_record0001,536,accel_x_g,5,21,20,1.68,second,0.5210728631548733,0.620324837089135,0.11174861606877158,0.0981844116103865,0.2269874452748648
singleonly_subject081_Chest_Press_(rack)_record0001,536,accel_x_g,6,21,20,1.54,first,0.4418683626078323,0.5738550163738082,0.0943387899346219,0.07080930777019856,0.2870744816283982
singleonly_subject081_Chest_Press_(rack)_record0001,536,accel_x_g,6,21,20,1.54,second,0.5581316373921676,0.7248462823274904,0.11465442108897164,0.10169375472497433,0.2268275087946674
singleonly_subject081_Chest_Press_(rack)_record0001,536,accel_x_g,7,21,20,1.48,first,0.37736049076601114,0.5099466091432583,0.05971025729926202,0.046588270881136894,0.19934745488535088
singleonly_subject081_Chest_Press_(rack)_record0001,536,accel_x_g,7,21,20,1.48,second,0.6226395092339889,0.8414047422080931,0.12813389440641665,0.11074900697104945,0.2627723365525121
singleonly_subject081_Chest_Press_(rack)_record0001,536,accel_x_g,8,21,20,1.44,first,0.3210012949856293,0.44583513192448515,0.07968441773723864,0.0656188846782031,0.2382312262406543
singleonly_subject081_Chest_Press_(rack)_record0001,536,accel_x_g,8,21,20,1.44,second,0.6789987050143707,0.9430537569644037,0.1292833081191356,0.11037500033709965,0.26071733192404123
singleonly_subject081_Chest_Press_(rack)_record0001,536,accel_x_g,9,21,20,1.32,first,0.3064236238076224,0.4642782178903369,0.06905786040011765,0.058810086979816024,0.14990882346290502
singleonly_subject081_Chest_Press_(rack)_record0001,536,accel_x_g,9,21,20,1.32,second,0.6935763761923777,1.0508732972611783,0.14411692035762275,0.12255983961010454,0.2922861207518743
singleonly_subject081_Chest_Press_(rack)_record0001,536,accel_x_g,10,21,20,1.2,first,0.4097225132963369,0.6828708554938949,0.09625561673036512,0.08311683333024104,0.21469623617410416
singleonly_subject081_Chest_Press_(rack)_record0001,536,accel_x_g,10,21,20,1.2,second,0.5902774867036631,0.9837958111727718,0.12248366819241038,0.10415523651854709,0.2657922937170347
singleonly_subject081_Chest_Press_(rack)_record0001,536,accel_x_g,11,21,20,1.26,first,0.35855785547129626,0.5691394531290417,0.07828354024869837,0.06374266620187372,0.18271843422504697
singleonly_subject081_Chest_Press_(rack)_record0001,536,accel_x_g,11,21,20,1.26,second,0.6414421445287037,1.0181621341725455,0.12222943012485926,0.10112277055829691,0.25018252118241957
singleonly_subject081_Chest_Press_(rack)_record0001,536,accel_x_g,12,21,20,1.22,first,0.3742016037073876,0.613445251979324,0.08669961649815976,0.06876989229295585,0.18148183259125583
singleonly_subject081_Chest_Press_(rack)_record0001,536,accel_x_g,12,21,20,1.22,second,0.6257983962926124,1.025899010315758,0.13010761779738622,0.10885494143297597,0.2753198093777056
singleonly_subject081_Chest_Press_(rack)_record0001,536,accel_x_g,13,21,20,1.28,first,0.46474441727107396,0.7261631519860531,0.08143950174056043,0.06516053490070174,0.2072631797696084
singleonly_subject081_Chest_Press_(rack)_record0001,536,accel_x_g,13,21,20,1.28,second,0.535255582728926,0.8363368480139469,0.11632719778917772,0.09886013653137204,0.23391076050031434
singleonly_subject081_Chest_Press_(rack)_record0001,536,accel_x_g,14,21,20,1.22,first,0.40173582728500196,0.658583323418036,0.07052570481178458,0.055686433193234686,0.18313542375828762
singleonly_subject081_Chest_Press_(rack)_record0001,536,accel_x_g,14,21,20,1.22,second,0.598264172714998,0.9807609388770459,0.1098152396558719,0.08473949717045724,0.29328855610098015
singleonly_subject081_Chest_Press_(rack)_record0001,536,accel_x_g,15,21,20,1.12,first,0.4173149616759029,0.7452052887069693,0.08583811540142845,0.06390629143325574,0.21096363297804166
singleonly_subject081_Chest_Press_(rack)_record0001,536,accel_x_g,15,21,20,1.12,second,0.5826850383240971,1.0405089970073162,0.13215109061524025,0.11111203217085897,0.29774180550875506
singleonly_subject081_Chest_Press_(rack)_record0001,536,accel_x_g,16,21,20,1.14,first,0.37180977583242336,0.6522978523375849,0.07290856424101318,0.0577914800171804,0.19362750955547248
singleonly_subject081_Chest_Press_(rack)_record0001,536,accel_x_g,16,21,20,1.14,second,0.6281902241675766,1.102088112574696,0.13172846152611417,0.10453688716177968,0.2871391909956864
singleonly_subject081_Chest_Press_(rack)_record0001,536,accel_x_g,17,21,20,1.02,first,0.3727239706762871,0.7308313150515433,0.11690346253094541,0.10147835493203876,0.2836010807679846
singleonly_subject081_Chest_Press_(rack)_record0001,536,accel_x_g,17,21,20,1.02,second,0.627276029323713,1.229952998673947,0.1623036688818481,0.13168551015376007,0.3098298653770637
singleonly_subject081_Chest_Press_(rack)_record0001,536,accel_x_g,18,21,20,1.06,first,0.3803882838486445,0.71771374311065,0.10736441215265372,0.08060731544177391,0.2556946872963034
singleonly_subject081_Chest_Press_(rack)_record0001,536,accel_x_g,18,21,20,1.06,second,0.6196117161513555,1.1690787097195385,0.15169230440605533,0.12374436066704324,0.32721746634661253
singleonly_subject081_Chest_Press_(rack)_record0001,536,accel_x_g,19,21,20,1.04,first,0.4080284690113964,0.7846701327142238,0.0894598112660683,0.06910070054302372,0.23749726719851105
singleonly_subject081_Chest_Press_(rack)_record0001,536,accel_x_g,19,21,20,1.04,second,0.5919715309886036,1.138406790362699,0.15799144768537512,0.1370364713301001,0.3133695225527269
singleonly_subject081_Chest_Press_(rack)_record0001,536,accel_x_g,20,21,20,1.08,first,0.362066086596461,0.6704927529564092,0.10873942434357904,0.09628644955424707,0.2118918961039029
singleonly_subject081_Chest_Press_(rack)_record0001,536,accel_x_g,20,21,20,1.08,second,0.637933913403539,1.1813590988954425,0.14334308410939967,0.1234638459302595,0.2614192275578926
singleonly_subject083_Chest_Press_(rack)_record0001,509,accel_y_g,1,15,14,1.84,first,0.7734693141878306,0.840727515421555,0.06528883310943419,0.05494512688144096,0.13470406429011805
singleonly_subject083_Chest_Press_(rack)_record0001,509,accel_y_g,1,15,14,1.84,second,0.2265306858121694,0.2462290063175754,0.1030819174061907,0.0906909298707846,0.20991313573610904
singleonly_subject083_Chest_Press_(rack)_record0001,509,accel_y_g,2,15,14,2.76,first,0.7138666139662034,0.5172946478015967,0.19164692840884762,0.10380531825891909,1.0499164944727934
singleonly_subject083_Chest_Press_(rack)_record0001,509,accel_y_g,2,15,14,2.76,second,0.28613338603379657,0.20734303335782361,0.08499717633401731,0.0661806223760676,0.2051090072672368
singleonly_subject083_Chest_Press_(rack)_record0001,509,accel_y_g,3,15,14,1.72,first,0.8221479359002758,0.9559859719770649,0.07244298280299565,0.06442317174366659,0.13813952772254123
singleonly_subject083_Chest_Press_(rack)_record0001,509,accel_y_g,3,15,14,1.72,second,0.1778520640997242,0.20680472569735373,0.07946312764985562,0.06598635764320174,0.18837938372803276
singleonly_subject083_Chest_Press_(rack)_record0001,509,accel_y_g,4,15,14,2.48,first,0.6949549419613571,0.5604475338398042,0.0773208719875516,0.06759393604665465,0.14508008038529052
singleonly_subject083_Chest_Press_(rack)_record0001,509,accel_y_g,4,15,14,2.48,second,0.3050450580386429,0.2460040790634217,0.07374391462749016,0.05914638874225318,0.18441910845094256
singleonly_subject083_Chest_Press_(rack)_record0001,509,accel_y_g,5,15,14,1.48,first,0.503141441560827,0.6799208669740905,0.047199937165391594,0.03880368340463026,0.1009082780713817
singleonly_subject083_Chest_Press_(rack)_record0001,509,accel_y_g,5,15,14,1.48,second,0.49685855843917304,0.6714304843772608,0.06053979406025172,0.05404415930982195,0.12307447888172685
singleonly_subject083_Chest_Press_(rack)_record0001,509,accel_y_g,6,15,14,1.26,first,0.4939137631117409,0.7839901001773665,0.07524578657043704,0.06678716004964666,0.12523368066020213
singleonly_subject083_Chest_Press_(rack)_record0001,509,accel_y_g,6,15,14,1.26,second,0.506086236888259,0.8033114871242207,0.08415385172400025,0.06538621361743753,0.2463510936371991
singleonly_subject083_Chest_Press_(rack)_record0001,509,accel_y_g,7,15,14,2.1,first,0.8638538500415958,0.8227179524205673,0.05702366066036936,0.046017680789988705,0.13788995951208816
singleonly_subject083_Chest_Press_(rack)_record0001,509,accel_y_g,7,15,14,2.1,second,0.13614614995840424,0.129662999960385,0.0840653853838248,0.06638632886945081,0.18777024046590585
singleonly_subject083_Chest_Press_(rack)_record0001,509,accel_y_g,8,15,14,1.94,first,0.7987064927262263,0.8234087553878622,0.059695168276786774,0.04927196533757733,0.12858613362569316
singleonly_subject083_Chest_Press_(rack)_record0001,509,accel_y_g,8,15,14,1.94,second,0.2012935072737737,0.20751907966368424,0.08050635723058158,0.06506052939607308,0.190151278066085
singleonly_subject083_Chest_Press_(rack)_record0001,509,accel_y_g,9,15,14,2.26,first,0.7103414920769858,0.6286207894486601,0.04514500389525134,0.035995265507914875,0.14542292061038187
singleonly_subject083_Chest_Press_(rack)_record0001,509,accel_y_g,9,15,14,2.26,second,0.2896585079230142,0.25633496276372936,0.06047565941789805,0.04825481403346695,0.17507594614279465
singleonly_subject083_Chest_Press_(rack)_record0001,509,accel_y_g,10,15,14,2.08,first,0.8274421160258326,0.7956174192556082,0.06467759182845556,0.05455210740354027,0.1383501888699019
singleonly_subject083_Chest_Press_(rack)_record0001,509,accel_y_g,10,15,14,2.08,second,0.17255788397416738,0.16592104228285323,0.06394381249804591,0.05294378610894057,0.19765454140908467
singleonly_subject083_Chest_Press_(rack)_record0001,509,accel_y_g,11,15,14,2.44,first,0.7787416023401257,0.6383127888033817,0.038124795369428685,0.030686506961321164,0.08631565774383121
singleonly_subject083_Chest_Press_(rack)_record0001,509,accel_y_g,11,15,14,2.44,second,0.22125839765987432,0.1813593423441593,0.07540874978422082,0.059198101827013586,0.15760516385126389
singleonly_subject083_Chest_Press_(rack)_record0001,509,accel_y_g,12,15,14,2.18,first,0.6625404435461574,0.6078352693084013,0.045139045736614244,0.03857058032303629,0.08354217719104096
singleonly_subject083_Chest_Press_(rack)_record0001,509,accel_y_g,12,15,14,2.18,second,0.3374595564538426,0.3095959233521492,0.07829667632524255,0.057797981797046066,0.23465051383938884
singleonly_subject083_Chest_Press_(rack)_record0001,509,accel_y_g,13,15,14,2.62,first,0.8772669571125633,0.6696694329103536,0.04994437492715168,0.03840137887904986,0.1679850876677551
singleonly_subject083_Chest_Press_(rack)_record0001,509,accel_y_g,13,15,14,2.62,second,0.1227330428874367,0.09368934571560053,0.056938977997118216,0.04698089034418213,0.13681870095643656
singleonly_subject083_Chest_Press_(rack)_record0001,509,accel_y_g,14,15,14,2.56,first,0.8515417151583677,0.6652669649674748,0.042374300333912686,0.035580144954188875,0.09100552304668763
singleonly_subject083_Chest_Press_(rack)_record0001,509,accel_y_g,14,15,14,2.56,second,0.14845828484163226,0.1159830350325252,0.051076870949535225,0.03808306056745923,0.13746562165207576
singleonly_subject086_Chest_Press_(rack)_record0001,570,accel_y_g,1,20,15,0.6,first,0.7754388012690911,2.584796004230304,0.2958472452029877,0.20900691888224324,0.7174366843314739
singleonly_subject086_Chest_Press_(rack)_record0001,570,accel_y_g,1,20,15,0.6,second,0.22456119873090885,0.7485373291030295,0.3041192383440626,0.24150707497132282,0.7174366843314739
singleonly_subject086_Chest_Press_(rack)_record0001,570,accel_y_g,2,20,15,2.42,first,0.8249232775720553,0.6817547748529383,0.10519067667947817,0.07471202769084603,0.4197935840169863
singleonly_subject086_Chest_Press_(rack)_record0001,570,accel_y_g,2,20,15,2.42,second,0.1750767224279447,0.14469150613879728,0.11213330602422937,0.08727326557852509,0.2947183408990164
singleonly_subject086_Chest_Press_(rack)_record0001,570,accel_y_g,3,20,15,2.5,first,0.7168739080060569,0.5734991264048455,0.08638052624112222,0.06939765327113044,0.24244294120364707
singleonly_subject086_Chest_Press_(rack)_record0001,570,accel_y_g,3,20,15,2.5,second,0.2831260919939431,0.2265008735951545,0.11401906673332682,0.08560160313441594,0.2629987648635188
singleonly_subject086_Chest_Press_(rack)_record0001,570,accel_y_g,4,20,15,2.5,first,0.7611492208850934,0.6089193767080747,0.10692563573407424,0.0785983732970629,0.4042869628710547
singleonly_subject086_Chest_Press_(rack)_record0001,570,accel_y_g,4,20,15,2.5,second,0.2388507791149066,0.19108062329192527,0.10833901447113692,0.08634810993994087,0.2336513201066619
singleonly_subject086_Chest_Press_(rack)_record0001,570,accel_y_g,5,20,15,3.0,first,0.9351044612967566,0.6234029741978377,0.1043254141635378,0.08384226066415518,0.28610159125529355
singleonly_subject086_Chest_Press_(rack)_record0001,570,accel_y_g,5,20,15,3.0,second,0.06489553870324338,0.04326369246882892,0.17160120041672033,0.12249100751596051,0.5014037828243518
singleonly_subject086_Chest_Press_(rack)_record0001,570,accel_y_g,6,20,15,2.66,first,0.8930558626858099,0.6714705734479773,0.07562830146151177,0.06341230783294527,0.20117835961357966
singleonly_subject086_Chest_Press_(rack)_record0001,570,accel_y_g,6,20,15,2.66,second,0.10694413731419006,0.0804091258001429,0.10624310606177376,0.08018884738086321,0.32317228474449977
singleonly_subject086_Chest_Press_(rack)_record0001,570,accel_y_g,7,20,15,2.6,first,0.7443608576756766,0.5725852751351358,0.0916489424679014,0.07610242257124876,0.2641390203036922
singleonly_subject086_Chest_Press_(rack)_record0001,570,accel_y_g,7,20,15,2.6,second,0.2556391423243234,0.19664549409563337,0.10309613776485615,0.08066295428459253,0.26008189256378245
singleonly_subject086_Chest_Press_(rack)_record0001,570,accel_y_g,8,20,15,2.74,first,0.7747751792325804,0.565529327906993,0.09158054955867447,0.0775745163504759,0.22157719459043157
singleonly_subject086_Chest_Press_(rack)_record0001,570,accel_y_g,8,20,15,2.74,second,0.22522482076741956,0.16439767939227704,0.107919311660249,0.08512054115049578,0.23062728118161413
singleonly_subject086_Chest_Press_(rack)_record0001,570,accel_y_g,9,20,15,1.52,first,0.1991287821273222,0.2620115554306871,0.13670176483068158,0.11590734395585088,0.2602515918736412
singleonly_subject086_Chest_Press_(rack)_record0001,570,accel_y_g,9,20,15,1.52,second,0.8008712178726778,1.0537779182535234,0.06357099290957893,0.05082713390698832,0.13522720359815188
singleonly_subject086_Chest_Press_(rack)_record0001,570,accel_y_g,10,20,15,2.94,first,0.5910075268400102,0.4020459366258573,0.0810871074296776,0.06522774924091314,0.20020289264116453
singleonly_subject086_Chest_Press_(rack)_record0001,570,accel_y_g,10,20,15,2.94,second,0.40899247315998977,0.27822617221768015,0.1511065168789381,0.11142101894220628,0.44794712968075034
singleonly_subject086_Chest_Press_(rack)_record0001,570,accel_y_g,11,20,15,0.28,first,0.9325891489882538,6.6613510642018126,0.06212632542392212,0.05661669294815065,0.10414560471602019
singleonly_subject086_Chest_Press_(rack)_record0001,570,accel_y_g,11,20,15,0.28,second,0.06741085101174615,0.48150607865532963,0.10372873738927206,0.09038831323325706,0.20223718531841017
singleonly_subject086_Chest_Press_(rack)_record0001,570,accel_y_g,12,20,15,1.92,first,0.2118858173474321,0.22071439307024177,0.13332715705504952,0.11434143640078506,0.2368650038828899
singleonly_subject086_Chest_Press_(rack)_record0001,570,accel_y_g,12,20,15,1.92,second,0.7881141826525679,0.820952273596425,0.068365773199682,0.054391606281265395,0.15094066494635805
singleonly_subject086_Chest_Press_(rack)_record0001,570,accel_y_g,13,20,15,0.32,first,0.7401185617184356,4.625741010740223,0.08550795695966402,0.07618197046434479,0.16353906861380763
singleonly_subject086_Chest_Press_(rack)_record0001,570,accel_y_g,13,20,15,0.32,second,0.2598814382815644,1.6242589892597774,0.10040574297258707,0.08765447324508689,0.15167191372431676
singleonly_subject086_Chest_Press_(rack)_record0001,570,accel_y_g,14,20,15,2.04,first,0.22581779881331557,0.2213899988365839,0.12605125339317166,0.09965566402476188,0.31409176368638936
singleonly_subject086_Chest_Press_(rack)_record0001,570,accel_y_g,14,20,15,2.04,second,0.7741822011866845,0.7590021580261612,0.07905971614265851,0.05767615801236415,0.27932499754222895
singleonly_subject086_Chest_Press_(rack)_record0001,570,accel_y_g,15,20,15,2.52,first,0.22275638549142243,0.17679078213604954,0.1013376949657276,0.08403474543577741,0.2623931605535994
singleonly_subject086_Chest_Press_(rack)_record0001,570,accel_y_g,15,20,15,2.52,second,0.7772436145085776,0.6168600115147441,0.06588823315445244,0.05439029382694147,0.13471312906750388
singleonly_subject086_Chest_Press_(rack)_record0002,570,accel_z_g,1,21,11,3.1,first,0.9943000650228306,0.6414839129179553,0.1412246767690472,0.10981266902887003,0.30727214456566754
singleonly_subject086_Chest_Press_(rack)_record0002,570,accel_z_g,1,21,11,3.1,second,0.005699934977169363,0.0036773774046253956,0.11561422393703322,0.0862168690952627,0.3106418648605629
singleonly_subject086_Chest_Press_(rack)_record0002,570,accel_z_g,2,21,11,2.96,first,0.8881056434647562,0.6000713807194299,0.11714292616550803,0.08446409719721001,0.28510243778584243
singleonly_subject086_Chest_Press_(rack)_record0002,570,accel_z_g,2,21,11,2.96,second,0.11189435653524382,0.07560429495624582,0.10224581541212682,0.07892897459312843,0.26513450425305196
singleonly_subject086_Chest_Press_(rack)_record0002,570,accel_z_g,3,21,11,2.94,first,0.48048548749054404,0.3268608758439075,0.1141012125241694,0.07658654624385218,0.3007946944359179
singleonly_subject086_Chest_Press_(rack)_record0002,570,accel_z_g,3,21,11,2.94,second,0.519514512509456,0.35341123299962995,0.16921750741644145,0.11316223746720684,0.7304509768799539
singleonly_subject086_Chest_Press_(rack)_record0002,570,accel_z_g,4,21,11,3.42,first,0.732811924483022,0.42854498507779065,0.09765074231640813,0.07067267163287777,0.2874078308081589
singleonly_subject086_Chest_Press_(rack)_record0002,570,accel_z_g,4,21,11,3.42,second,0.267188075516978,0.15625033655963624,0.11229855833997957,0.0868651412949286,0.2783108559781762
singleonly_subject086_Chest_Press_(rack)_record0002,570,accel_z_g,5,21,11,3.26,first,0.9046536015107112,0.5550022095157737,0.1040946347316127,0.07403167322443832,0.3066612348898744
singleonly_subject086_Chest_Press_(rack)_record0002,570,accel_z_g,5,21,11,3.26,second,0.09534639848928883,0.0584947229995637,0.10698077879920746,0.0744639561316279,0.3230669766060168
singleonly_subject086_Chest_Press_(rack)_record0002,570,accel_z_g,6,21,11,3.48,first,0.6342341882729485,0.3645024070534187,0.14237363395175567,0.09414787769970806,0.4567568693652986
singleonly_subject086_Chest_Press_(rack)_record0002,570,accel_z_g,6,21,11,3.48,second,0.36576581172705147,0.21021023662474222,0.10652545335753771,0.08207287953768172,0.24642968887829209
singleonly_subject086_Chest_Press_(rack)_record0002,570,accel_z_g,7,21,11,1.24,first,0.24065939768134717,0.38816031884088253,0.06400448090577149,0.05448536535427754,0.13752503778808323
singleonly_subject086_Chest_Press_(rack)_record0002,570,accel_z_g,7,21,11,1.24,second,0.7593406023186529,1.224742906965569,0.09555130728887717,0.06826932909945917,0.23899713601571537
singleonly_subject086_Chest_Press_(rack)_record0002,570,accel_z_g,8,21,11,2.94,first,0.6747034040561665,0.45898190752120166,0.08970369253391404,0.056901176090545846,0.3346746792793197
singleonly_subject086_Chest_Press_(rack)_record0002,570,accel_z_g,8,21,11,2.94,second,0.32529659594383353,0.22129020132233573,0.09061573068371598,0.06430290004931602,0.212663473616578
singleonly_subject086_Chest_Press_(rack)_record0002,570,accel_z_g,9,21,11,2.22,first,0.14482977636086475,0.13047727600077905,0.07852501188447189,0.06297210531404988,0.17064760051500705
singleonly_subject086_Chest_Press_(rack)_record0002,570,accel_z_g,9,21,11,2.22,second,0.8551702236391352,0.7704236249001217,0.06766384229711869,0.049252321410731326,0.16436829200961145
singleonly_subject086_Chest_Press_(rack)_record0002,570,accel_z_g,10,21,11,1.06,first,0.5139444754327401,0.9697065574202643,0.030304796005113006,0.023395395591920706,0.07198703370682136
singleonly_subject086_Chest_Press_(rack)_record0002,570,accel_z_g,10,21,11,1.06,second,0.48605552456725987,0.9170858954099242,0.12545526921062963,0.10153564176042294,0.32438716089387454
singleonly_subject086_Chest_Press_(rack)_record0002,570,accel_z_g,11,21,11,1.14,first,0.41014294316248523,0.7195490230920795,0.03484523337233716,0.02215807785934051,0.113677377762339
singleonly_subject086_Chest_Press_(rack)_record0002,570,accel_z_g,11,21,11,1.14,second,0.5898570568375148,1.0348369418202015,0.05139735980459817,0.039896096602840936,0.12122543822070175
singleonly_subject087_Chest_Press_(rack)_record0001,576,accel_x_g,1,20,18,1.74,first,0.613589273240438,0.7052750267131471,0.1921647299138735,0.15564563035268222,0.5166885008563633
singleonly_subject087_Chest_Press_(rack)_record0001,576,accel_x_g,1,20,18,1.74,second,0.386410726759562,0.4441502606431747,0.12345148088663517,0.07750071864852004,0.6631354731550119
singleonly_subject087_Chest_Press_(rack)_record0001,576,accel_x_g,2,20,18,2.28,first,0.7795929763278937,0.6838534880069244,0.12635154826377085,0.10166535744786023,0.3173905878021068
singleonly_subject087_Chest_Press_(rack)_record0001,576,accel_x_g,2,20,18,2.28,second,0.2204070236721063,0.19333949444921605,0.09043531558870858,0.07306103458837515,0.23112574702539113
singleonly_subject087_Chest_Press_(rack)_record0001,576,accel_x_g,3,20,18,0.9,first,0.49403134564527534,1.0978474347672784,0.12440168841715486,0.09421134108572042,0.3272388419156519
singleonly_subject087_Chest_Press_(rack)_record0001,576,accel_x_g,3,20,18,0.9,second,0.5059686543547246,1.1243747874549435,0.1848452124205292,0.1179128169836177,0.8433547305303457
singleonly_subject087_Chest_Press_(rack)_record0001,576,accel_x_g,4,20,18,2.44,first,0.6734463833895854,0.5520052322865454,0.12462315343407726,0.10055074400734701,0.29339819849360604
singleonly_subject087_Chest_Press_(rack)_record0001,576,accel_x_g,4,20,18,2.44,second,0.3265536166104146,0.2676668988609956,0.11574169747329087,0.09832748557594984,0.25441491795396987
singleonly_subject087_Chest_Press_(rack)_record0001,576,accel_x_g,5,20,18,3.06,first,0.7719608492937422,0.5045495747017923,0.13152181654410697,0.09886481082107755,0.4650982401114836
singleonly_subject087_Chest_Press_(rack)_record0001,576,accel_x_g,5,20,18,3.06,second,0.2280391507062578,0.14904519654003778,0.19564032744394697,0.13854843673803685,0.8782866688780118
singleonly_subject087_Chest_Press_(rack)_record0001,576,accel_x_g,6,20,18,3.72,first,0.9805151066636302,0.5271586594965754,0.2541550210812682,0.18437882070654382,0.7224130126594501
singleonly_subject087_Chest_Press_(rack)_record0001,576,accel_x_g,6,20,18,3.72,second,0.019484893336369824,0.010475749105575173,0.08382438365579352,0.06739187069223813,0.18994120110478607
singleonly_subject087_Chest_Press_(rack)_record0001,576,accel_x_g,7,20,18,2.14,first,0.7194810370911252,0.6724121841973132,0.09120710780833415,0.07198440128560206,0.2214376388060798
singleonly_subject087_Chest_Press_(rack)_record0001,576,accel_x_g,7,20,18,2.14,second,0.2805189629088748,0.26216725505502314,0.08736141125689192,0.07589291541870069,0.2284295872681965
singleonly_subject087_Chest_Press_(rack)_record0001,576,accel_x_g,8,20,18,2.3,first,0.7507412445370932,0.6528184735105159,0.09469051179187561,0.07062943267577837,0.36433671997492445
singleonly_subject087_Chest_Press_(rack)_record0001,576,accel_x_g,8,20,18,2.3,second,0.24925875546290677,0.21674674388078852,0.07129074948644544,0.05629707147142402,0.18280111562504286
singleonly_subject087_Chest_Press_(rack)_record0001,576,accel_x_g,9,20,18,2.14,first,0.6344260450104702,0.5929215373929627,0.0918259013418613,0.07438817922101564,0.21275191895351775
singleonly_subject087_Chest_Press_(rack)_record0001,576,accel_x_g,9,20,18,2.14,second,0.3655739549895298,0.34165790185937367,0.09939900494472344,0.08970026298382548,0.15870112942635806
singleonly_subject087_Chest_Press_(rack)_record0001,576,accel_x_g,10,20,18,2.02,first,0.641350802804574,0.6350007948560139,0.0689992501554991,0.05417156182650018,0.1516468728963486
singleonly_subject087_Chest_Press_(rack)_record0001,576,accel_x_g,10,20,18,2.02,second,0.358649197195426,0.35509821504497624,0.07935666399984159,0.06479663641655371,0.21009061693042907
singleonly_subject087_Chest_Press_(rack)_record0001,576,accel_x_g,11,20,18,2.0,first,0.642951457307503,0.642951457307503,0.07545240171013902,0.06281758521379167,0.16027276218178899
singleonly_subject087_Chest_Press_(rack)_record0001,576,accel_x_g,11,20,18,2.0,second,0.357048542692497,0.357048542692497,0.09063773343964898,0.0774246524468618,0.20441282997386967
